Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
70978,1053.128,370.86451163101486,245.34336830600876,1.5116141683049191,0.7499059333006185,72273,300.6193546766615,0.8024465246687469,0.9820818286220303,0.804213394816726,0.8105907824789594,0.005225062859350994,0.0013914830675118572,0.6570574166398515,0.9932173003826281,BARBUNYA
71003,1076.435,365.10888783794366,248.97033063996503,1.4664754908725495,0.7314388236395156,72459,300.67229236301563,0.7161603324457355,0.9799058778067596,0.7700358455051902,0.8235140320562979,0.005142161427516353,0.0014588461161268885,0.6781753609936215,0.9945275454107895,BARBUNYA
71010,1022.124,360.2367430946147,252.43365408341342,1.4270551381218732,0.713413040486808,72032,300.6871132450539,0.8047735618115055,0.9858118613949356,0.8541265167318701,0.834693070623503,0.005073042431975985,0.0015189920123346611,0.6967125221468923,0.9942471845235719,BARBUNYA
71016,1068.4879999999998,379.49878677677606,239.198683968092,1.5865421183813846,0.7763503857085862,72219,300.69981627681835,0.7335378513216201,0.9833423337348897,0.7816759908249168,0.7923604152486847,0.005343849087202547,0.0012993466509429216,0.6278350276530682,0.996086714766734,BARBUNYA
71042,1038.418,375.6728603281153,241.15519671192882,1.5578053695308673,0.7667643210940039,71867,300.7548565477795,0.7195729681549308,0.9885204614078784,0.8279052339252505,0.8005764810508221,0.005288038911180925,0.001339941119515734,0.6409227020117173,0.9984328266480851,BARBUNYA
71051,1069.4219999999998,376.0805923504694,241.68692878007474,1.5560650890337864,0.766162709217892,72335,300.77390660258084,0.8022922312556459,0.9822492569295639,0.7806957777310304,0.7997591811977623,0.005293107659997317,0.001335756905590025,0.6396147479101155,0.9952821796540768,BARBUNYA
71078,1097.5210000000002,392.83961305097046,230.63216833758665,1.703316653017603,0.8095217425880187,72505,300.8310495289439,0.6818426000537201,0.9803185987173298,0.7415140520110924,0.7657859328201492,0.005526880512267796,0.0011724366214653345,0.5864280949052262,0.998872739849459,BARBUNYA
71081,1078.031,397.446496296179,228.98613564132313,1.735679302954512,0.817348700836208,72466,300.83739807297906,0.6976933647428347,0.9808875886622692,0.768600908962078,0.756925525514744,0.005591458987580071,0.0011321852969158914,0.5729362511757716,0.9944335930781344,BARBUNYA
71085,1049.3419999999999,383.9366687306979,236.90528975161394,1.6206335837128867,0.7869297296669351,72146,300.84586258996325,0.7994264507422402,0.9852937099769911,0.811248151089027,0.7835819995640572,0.005401092617721009,0.001256027622995697,0.6140007500408061,0.9950702359410316,BARBUNYA
71133,1050.271,366.8312187811585,247.46039741004742,1.482383535387729,0.7381932953990841,72336,300.9474182239255,0.7213568603589899,0.9833692767086928,0.8103604582863655,0.8203975093064872,0.00515697663224043,0.0014410274675596727,0.6730520732762877,0.9977213118833441,BARBUNYA
71153,1049.648,381.6419625320183,237.98980418344755,1.603606355496812,0.7817480284779638,72426,300.9897229583446,0.6905577608043713,0.982423439096457,0.8115508082780826,0.7886704097249073,0.00536368055502956,0.001280043870724309,0.6220010151756532,0.9974447810611466,BARBUNYA
71154,1028.27,354.5973513312249,256.05507027506627,1.3848479975432626,0.6917877383866863,72195,300.99183803898364,0.7497392128971077,0.9855807188863495,0.8456581773363607,0.8488270905267732,0.004983519567855987,0.0015958529013461531,0.7205074296121469,0.9977932711134249,BARBUNYA
71175,1023.921,376.9315916635968,240.65098652801683,1.5662997983169042,0.7696654760567294,72235,301.0362512996154,0.7156862745098039,0.985325673150135,0.8531088345883631,0.798649563892972,0.005295842524251448,0.001329045534801894,0.6378411259064345,0.9990504268654754,BARBUNYA
71197,1032.165,376.29822791623974,241.22198597667983,1.559966544478323,0.7675079818401997,72221,301.0827724505495,0.775566448801743,0.9858212985142826,0.8397950329482616,0.8001174337647095,0.0052853101663867825,0.0013361806400493217,0.6401879078142243,0.9986717183697627,BARBUNYA
71200,1034.189,353.43573523914534,258.4528217388654,1.3675058096144466,0.6821006307167697,72192,301.0891156869401,0.7884653717525636,0.9862588652482269,0.8365463898912017,0.8518921140874849,0.004963985045493615,0.0016126815570851028,0.7257201740444442,0.9924265541601849,BARBUNYA
71223,1077.2749999999999,359.8341566418616,255.0095280132834,1.4110616157962457,0.7055237514939254,72555,301.137742726933,0.7969452836522323,0.9816415133347116,0.7712176565671699,0.8368792599826803,0.00505221847776507,0.0015286677584770024,0.7003668957891585,0.988260843622451,BARBUNYA
71236,1055.392,345.9685990498295,264.74074592903725,1.3068203681142647,0.6437734875767626,72582,301.1652241025747,0.8264228868419221,0.9814554572759087,0.8036774698495839,0.8704987242475095,0.004856653925681249,0.0017202417208581336,0.7577680289165417,0.9902666944939358,BARBUNYA
71243,1053.6519999999998,348.7025741267655,260.98072706815157,1.3361238511520683,0.663209716775453,72741,301.1800207277488,0.7614034712722298,0.9794063870444454,0.8064132804810312,0.8637160809092834,0.004894552084089181,0.0016802609681038276,0.7460054684212919,0.9967556994475592,BARBUNYA
71260,1075.6750000000002,360.49606356018035,254.15512203030386,1.4184095944255535,0.7091924208219919,72747,301.2159523627985,0.7134847210541071,0.9795592945413557,0.7739154764986277,0.835559615791794,0.005058883855742076,0.0015210526169183826,0.6981598715421307,0.99027666023827,BARBUNYA
71275,1008.785,371.77584151551355,245.29561849512262,1.5156236535994458,0.7514461717187187,72348,301.2476531875372,0.7901271519948563,0.9851689058439763,0.8801361478356026,0.810293783370985,0.005216076345359713,0.0013870551526426484,0.656576015369665,0.9951221392803375,BARBUNYA
71342,1075.003,391.5659601213989,232.52452246419304,1.6839770531372535,0.8045888241386618,72680,301.389209495788,0.7238727221072284,0.9815905338470006,0.7757750209745765,0.7697022729001953,0.005488575595321114,0.0011883120169693374,0.5924415889077267,0.9976580410447858,BARBUNYA
71364,1042.468,387.3786074857384,236.52891533548538,1.6377642747665437,0.7919480459228997,72498,301.4356761740059,0.8216358109975131,0.9843581891914259,0.8252082922557483,0.7781422885751466,0.005428207604474784,0.001227643542007809,0.6055054212689667,0.9916751471317798,BARBUNYA
71368,1067.432,386.66646790546196,235.81361013258763,1.6397122612560675,0.7925067831316658,72557,301.44412389140894,0.7115453639082752,0.983612883663878,0.7871055126452382,0.779597272875264,0.005417924951034945,0.0012345082385730476,0.6077719078745488,0.9965710493888907,BARBUNYA
71385,1066.275,377.31638002752214,241.93766839378188,1.5595602889476292,0.7673684800821544,72551,301.48002404955383,0.7011177025221969,0.9839285468153437,0.7890024908367962,0.7990112277329793,0.005285653569062438,0.001328892916131617,0.638418942043363,0.9956528297227869,BARBUNYA
71431,1014.6580000000001,348.13775187083763,262.1950979513327,1.3277813147195345,0.6578647744117823,72348,301.57714422677554,0.7545421895466261,0.9873251506606955,0.8718810255006058,0.8662580906728653,0.004873762818255906,0.0016929080440216872,0.7504030796561983,0.9963711876754947,BARBUNYA
71441,1051.138,339.36873995159607,270.0722711003934,1.2565849080650093,0.6055493668092062,72590,301.5982531703802,0.749769111288359,0.9841713734674198,0.8125272138469742,0.8887036950232863,0.00475033580089299,0.0018278140745330792,0.7897942575480424,0.9924435445112789,BARBUNYA
71442,1083.116,355.22700254240925,256.47242765555774,1.3850494799366069,0.6918973682159116,72935,301.6003639834831,0.7873264271545074,0.9795297182422705,0.7652679503085796,0.8490355795727441,0.004972243253862004,0.0015938068549174527,0.7208614153804256,0.9984287284790246,BARBUNYA
71449,1066.064,369.20644895669733,248.41485509162524,1.4862494790036584,0.7397929898132705,72753,301.61513926158057,0.7087772553221039,0.9820763404945501,0.7900225050940385,0.8169281444402824,0.005167412405445805,0.0014196729907272306,0.6673715931786428,0.9918806826635994,BARBUNYA
71456,1005.7759999999998,374.78462551584244,244.4125876142546,1.533409670811833,0.758097311984167,72262,301.6299138159141,0.8015524919514958,0.9888461432011292,0.8876587307353914,0.804808664178152,0.005244970688477419,0.001357354855353146,0.6477169859362216,0.9932154901836944,BARBUNYA
71461,1013.813,341.37522039915746,267.5111633341314,1.2761157932417462,0.6212304239882329,72475,301.6404666259477,0.7884394721744119,0.9860089686098654,0.8737018225169189,0.8836038722237971,0.004777084289320853,0.001796276170918568,0.7807558030088882,0.9963348108847839,BARBUNYA
71475,1051.2939999999999,378.28452340445943,241.7950749134216,1.5644839893447373,0.769050196016579,72499,301.6700125301581,0.7831675140252454,0.9858756672505827,0.8126726731708549,0.7974685557188773,0.005292543174598943,0.0013203784981025773,0.6359560973603522,0.9949431322464342,BARBUNYA
71482,1073.571,379.763262850622,240.42271126664204,1.5795648458079472,0.7740816683042296,72843,301.68478439715665,0.800649641577061,0.9813159809453208,0.7793723894047261,0.7944022339933993,0.0053127117715036235,0.001305142238003357,0.6310749093737037,0.9968237419181384,BARBUNYA
71482,1028.478,368.1825732284608,248.6883646792273,1.4804977856658637,0.7374071681763616,72669,301.68478439715665,0.7349351757605667,0.9836656621117671,0.8492128297077282,0.8193890920794841,0.0051507032991307015,0.0014322110136540998,0.6713984842188413,0.9940039691854117,BARBUNYA
71483,1048.5990000000002,388.3736617423765,234.91524627843933,1.6532501312496621,0.7963248787827413,72503,301.6868946048264,0.7606840335419061,0.9859316166227604,0.8169467629874818,0.7767954532533341,0.005433091248861638,0.0012202630513895583,0.6034111761950527,0.9975896062419839,BARBUNYA
71483,1093.388,372.0698312126485,245.10758137691766,1.5179858130968737,0.7523464209804768,72960,301.6868946048264,0.7204132023179642,0.9797560307017544,0.7513876080627744,0.8108340674157044,0.005205011418276353,0.0013878080392207763,0.6574518848818951,0.9980026340445157,BARBUNYA
71493,1036.269,386.91273176697285,235.89211565412813,1.64021052884309,0.7926493175479302,72432,301.7079958697664,0.7668125361992406,0.9870361166335322,0.8366202505533348,0.779783065012906,0.005411896713901681,0.0012343106003784993,0.6080616284809218,0.9973490852198835,BARBUNYA
71525,1042.205,365.20360297715206,249.79582594993246,1.462008428637039,0.7294908361216074,72758,301.7755100023567,0.7519370065495526,0.9830534099343028,0.8274874689346864,0.8263212836408859,0.00510595739919122,0.001468428165577571,0.6828068637979214,0.9982693900037839,BARBUNYA
71536,1020.47,341.89852248692176,267.1090836836476,1.2799958645054974,0.6242151020008998,72443,301.79871449722015,0.790260931044387,0.9874798117140372,0.8632449234384865,0.8827142986813127,0.0047793911105865824,0.001789917361415484,0.7791845330964416,0.9973529800500921,BARBUNYA
71556,1076.2610000000002,404.6052268398362,226.1113332475797,1.7894071076783016,0.8292725878370307,72868,301.8408999176044,0.7130926992605585,0.9819948399846298,0.7762841393626303,0.7460133480605993,0.005654385751576893,0.0010803179417633632,0.5565359154845849,0.9958693228463669,BARBUNYA
71587,1129.8410000000001,377.2378913109887,242.3102324620606,1.55683846892456,0.7664303726567664,73128,301.9062756700431,0.7061951267633422,0.9789273602450498,0.7047082662877344,0.8003073991874177,0.005269642411485168,0.0013334853141431945,0.6404919331941289,0.9971424806324795,BARBUNYA
71598,1066.952,400.05964244281205,228.74766204120556,1.7489124866803978,0.8204042742851778,72858,301.9294701150389,0.6640388788929903,0.9827060858107551,0.7903527911495133,0.7547111432470954,0.00558758125147088,0.001118218475802268,0.5695889097413378,0.9961611565212999,BARBUNYA
71601,1107.086,399.3117341580092,229.1974356707876,1.7422172852386042,0.8188684637896051,73088,301.93579556353103,0.6438012516184721,0.9796546628721541,0.7341186110635113,0.7561405531950981,0.00557690163765882,0.0011245606172648095,0.5717485361861889,0.996110182553448,BARBUNYA
71606,1026.442,386.2098794265105,236.77103098205106,1.63115343048782,0.7900339355908439,72418,301.94633768321495,0.7761663198057579,0.9887873180700931,0.8540640661660788,0.7818193002508897,0.005393540756731426,0.0012430233219170134,0.6112414182447908,0.997028536226231,BARBUNYA
71608,1065.545,393.283386124339,232.9271862364018,1.6884391748294634,0.8057447329095693,72706,301.95055442803135,0.7020392156862745,0.9848980826891865,0.7925520927931647,0.7677683957200465,0.005492171072007863,0.0011771850629094319,0.589468309466534,0.9952813860237933,BARBUNYA
71613,1195.63,388.4951892562665,235.88014256970945,1.6470025201102074,0.7945768355465525,72987,301.96109603245117,0.7805231607629428,0.9811747297463932,0.6295179592508403,0.7772582631216726,0.005424925491967471,0.0012213353619199452,0.6041304075909193,0.9950043037774509,BARBUNYA
71643,1058.745,384.2721027307019,237.90937245963877,1.615203717104056,0.7852987975459095,72779,302.02433793232836,0.7259692357578582,0.9843911018288243,0.80315780222456,0.7859647780468394,0.005363707588050499,0.0012625750207741209,0.6177406323302174,0.9977769655459772,BARBUNYA
71656,1097.198,373.8467166987882,245.15585110391152,1.5249349139145365,0.7549644736031604,73142,302.0517386434695,0.8034985422740525,0.9796833556643242,0.7479841767149605,0.807956109152713,0.005217242334190971,0.001371424326458335,0.6527930743171908,0.995466950587891,BARBUNYA
71674,1019.1049999999999,372.5711325267751,246.1656028448715,1.5134979388715075,0.7506314995473566,72554,302.0896739866294,0.6745724746120036,0.9878711029026656,0.867228699443632,0.8108241557467405,0.005198135063297362,0.0013859068345828311,0.6574358115424147,0.9950277457097615,BARBUNYA
71682,1058.192,388.21673550523866,236.42093803268347,1.6420573352583963,0.7931762611689546,72768,302.10653261011413,0.7653917611634313,0.9850758575197889,0.8044351339270038,0.7781903894919477,0.005415818971362945,0.0012251446112627675,0.6055802822976293,0.9943975446346723,BARBUNYA
71694,1119.481,384.79615661431,238.59897241447143,1.6127318266311672,0.7845497361735757,73042,302.13181878154234,0.7578246392896781,0.9815448645984503,0.7188846681650154,0.7851736915459266,0.0053672016711901974,0.0012583186534854906,0.6164977258958582,0.9942455035979879,BARBUNYA
71703,1088.317,372.30936846903285,246.48268208414248,1.5104889533047865,0.7494709055318068,73141,302.15078202140296,0.7746650821089023,0.9803393445536703,0.7607401965405712,0.811558364120334,0.00519238202681942,0.001389394044275088,0.6586269783736727,0.9948487751819431,BARBUNYA
71717,1062.753,415.6042125040871,220.5620775580111,1.8842958730962127,0.8475583492425424,72675,302.1802780291455,0.6791382575757576,0.9868180254557963,0.7979346032355976,0.7270866582618525,0.0057950585287182554,0.0009990386534852612,0.5286550086223877,0.996142451038808,BARBUNYA
71742,1057.8549999999998,360.1150077974531,254.16616859359138,1.4168487088195936,0.7084194624888775,73033,302.23294231170445,0.7300944394691851,0.9823230594388838,0.8056215176396648,0.8392678332409172,0.005019584173809666,0.0015362072722959065,0.7043704959129038,0.9979864276648145,BARBUNYA
71775,1027.656,353.41743881414783,259.76944091484074,1.3605042901486144,0.6780437234560218,72769,302.3024451164203,0.8150322492732558,0.9863403372315134,0.8540583454153292,0.8553693505639164,0.00492396292322045,0.0016259578210824467,0.7316567258841362,0.9954221144814559,BARBUNYA
71797,1065.587,367.02979454679195,250.0991472238245,1.467537169242409,0.7318984264622829,73023,302.34877144342835,0.6953569906636191,0.9832107692097011,0.7945812905531735,0.8237717371603804,0.005112049174015515,0.0014521194283996736,0.678599874944231,0.9958705395239096,BARBUNYA
71881,1073.977,376.09120273368603,243.94443273163563,1.5417084887828765,0.7611029874487307,73314,302.52558852948,0.7812812486413634,0.9804539378563439,0.7831302736116861,0.8043942169625845,0.005232136485770733,0.0013512465118484074,0.6470500562828494,0.9975625644387071,BARBUNYA
71892,1066.5529999999999,363.4297866450252,253.41367316227775,1.4341364540827155,0.7167952395675679,73244,302.54873549578804,0.7192076830732292,0.9815411501283382,0.7941920701457057,0.8324819445559044,0.005055218753755984,0.0014976799240241367,0.69302618801158,0.9938941198613886,BARBUNYA
71896,1080.4460000000001,360.6329789824936,254.71279831669622,1.4158416120657664,0.7079189361186646,73431,302.55715213539287,0.7182417582417583,0.9790960221160001,0.7739420806735821,0.8389614088790256,0.005016036761189686,0.0015328808922039634,0.7038562455882795,0.9965489614162677,BARBUNYA
71897,1092.3469999999998,390.01645786098305,235.11844369986505,1.6588084359679134,0.7978603157272974,73373,302.5592562587104,0.7192361173634245,0.9798836084118137,0.7571804508973765,0.7757602279608267,0.005424655519159117,0.0012118865571712127,0.601803931285834,0.9982774380155959,BARBUNYA
71898,1074.336,369.30247789126736,249.12998373024251,1.4823686509414595,0.7381871054197353,73105,302.56136036739514,0.750940006684492,0.9834895014020929,0.7827920677184894,0.8192779049169483,0.005136477758647909,0.0014274803702174772,0.671216285485104,0.9949899796044912,BARBUNYA
71940,1033.77,399.30304996417755,230.49282475766074,1.732388200734679,0.8165760781592055,72706,302.64971972273094,0.7689594356261023,0.9894644183423651,0.845926145070642,0.7579449236610699,0.00555050111153986,0.0011299586501639497,0.5744805073035852,0.9952232524048036,BARBUNYA
71970,1065.618,379.3781848304275,241.86721775785398,1.5685390866415099,0.7704206374187704,73218,302.71281775734184,0.7429084602997647,0.9829550110628534,0.7964495497206925,0.7979183565671992,0.005271337846747637,0.0013180577523975788,0.6366737037469001,0.9986475897638301,BARBUNYA
71973,1022.505,379.7684961216777,242.1072507207248,1.5685961283321814,0.7704398218685548,72745,302.71912683744296,0.8030460251046025,0.9893875867757235,0.8650646965707989,0.7971149000744177,0.005276541149065312,0.0013140527549723793,0.6353921639206487,0.9966736882985364,BARBUNYA
71992,1052.401,376.49767767797437,243.99855943766946,1.5430323791487484,0.7615769101241248,73278,302.75908129166635,0.7732428252277024,0.9824503943884931,0.816829847287453,0.8041459462882051,0.005229715491693166,0.0013489546006620143,0.646650702931753,0.9978029726229932,BARBUNYA
72021,1065.356,388.5145897030711,237.07450407451984,1.6387868919930293,0.7922416588158319,73318,302.82005424240174,0.7048995810985397,0.9823099375323932,0.7974059996343869,0.7794303284050081,0.005394462583178116,0.0012281096681065232,0.6075116368375391,0.9955821071825885,BARBUNYA
72026,1090.0369999999998,402.36163191748386,229.4060673249104,1.7539275948949273,0.821541331646874,73422,302.8305655793266,0.808545032049483,0.9809866252621829,0.7617573987671101,0.7526328097839879,0.005586338709875376,0.001105705866831265,0.5664561463633406,0.9935230664045028,BARBUNYA
72044,1009.7250000000001,380.23395901478506,242.86336269348368,1.565629145531827,0.769438534471594,72712,302.86840337166245,0.7350903506892364,0.9908130707448565,0.8879764810537162,0.7965317042076341,0.005277801885164414,0.0013105244056758393,0.6344627558079181,0.9933333822473192,BARBUNYA
72049,1065.2489999999998,377.3505132547247,244.1189068504778,1.5457652097625152,0.7625504276511899,73185,302.87891303064293,0.7222595358628641,0.984477693516431,0.7978762743593251,0.8026460873691436,0.005237414998885824,0.0013408899085623892,0.6442407415689946,0.9958449250289553,BARBUNYA
72059,1082.571,366.42191037298295,251.0428057877501,1.4595993269880148,0.728430665339729,73183,302.899931254649,0.7357463753318358,0.9846412418184551,0.7726544619680388,0.8266425196744525,0.005085026303070858,0.0014646839650302532,0.6833378553337275,0.997399473750542,BARBUNYA
72063,1078.081,369.1103124303029,250.03781747176183,1.4762179423998074,0.7356086553446589,73332,302.9083381358956,0.7359675640344785,0.9826951399116347,0.7791470266783043,0.8206444738470755,0.005122050323054867,0.0014329921162663918,0.6734573524557433,0.9941698271362395,BARBUNYA
72092,1062.088,346.69501329540117,265.1115142443521,1.3077327640166314,0.6444075530367142,73330,302.96928104850394,0.7528404344193818,0.9831174144279285,0.8031116651802224,0.8738783929100222,0.0048090636033873545,0.0017299927735419734,0.7636634455950029,0.9986677084864176,BARBUNYA
72102,1072.061,377.6167302861604,243.50387603851226,1.5507627082964257,0.7643142278153247,73400,302.9902930037441,0.7084520604476585,0.982316076294278,0.7883483826334221,0.802375182831905,0.005237257361601071,0.0013390402426928134,0.643805934024533,0.9983902338651947,BARBUNYA
72133,1066.7659999999998,392.22521413302394,235.70431008207945,1.664056181223157,0.7992931972777613,73453,303.0554208067915,0.7050297130346391,0.9820293248744095,0.796536218663896,0.7726566520631937,0.0054375280957817355,0.0011954391330015418,0.5969983019775033,0.993438714585393,BARBUNYA
72181,1099.699,400.9105866860232,231.06450686077346,1.7350591492080152,0.8172035047452961,73688,303.15623625208303,0.7140765509531771,0.9795489089132559,0.7500411624945321,0.7561691966231429,0.0055542398510137455,0.001120160671305548,0.5717918539216893,0.9920926875894399,BARBUNYA
72205,1085.425,375.91116933864,245.46042189454803,1.5314532845549118,0.7573798607927893,73563,303.2066314043979,0.7084199992151015,0.9815396326957846,0.7701538590365198,0.8065911740208334,0.005206165353350045,0.001359288311465429,0.6505893220083063,0.9963471540859739,BARBUNYA
72224,1079.9089999999999,377.8104375625952,243.83227988561296,1.5494685024469865,0.7638594822043628,73410,303.2465216271283,0.7145584961662133,0.9838441629205831,0.7782463279364185,0.8026419904740899,0.005231092677816172,0.0013392439159510825,0.6442341648722092,0.9982205466697269,BARBUNYA
72252,1060.96,376.00161128498326,246.37154094983055,1.5261568354664377,0.7554202061782959,73538,303.3052976560169,0.7580020772353885,0.9825124425467106,0.8066064976114202,0.8066595688765078,0.005204030494449749,0.0013591918294923134,0.6506996600600333,0.9930697340363073,BARBUNYA
72255,1067.6619999999998,367.93629590014166,251.76405467059507,1.4614329928136283,0.7292382211481803,73640,303.31159441214766,0.7101088922085069,0.9811922868006518,0.7965447838942533,0.8243589930971822,0.005092191487096279,0.0014506078044185392,0.6795677495002003,0.9931427299716997,BARBUNYA
72263,1042.893,399.93275517679115,230.97944864504268,1.7314646715231674,0.8163583454753822,73011,303.3283851227858,0.7039883874990258,0.9897549684294148,0.8349228492154662,0.7584484671396791,0.005534405645721755,0.001129679017219008,0.5752440773065289,0.9960147973591965,BARBUNYA
72263,1097.796,375.5949145828704,245.38076532982646,1.5306615988340313,0.7570885556239112,73699,303.3283851227858,0.7193927327028372,0.9805153394211591,0.7534987970784282,0.8075944943494705,0.005197610320397304,0.0013638194412207336,0.6522088673035771,0.9983110676006259,BARBUNYA
72268,1077.446,395.01144275966743,233.36033896984583,1.692710271605792,0.806841071868554,73750,303.3388788449656,0.6869973572637222,0.9799050847457628,0.7822847669904457,0.767924282713812,0.005465924652123587,0.0011725112174287232,0.5897077039815228,0.9982042877745915,BARBUNYA
72269,1055.163,360.1199184388976,256.97924836922806,1.401357972381789,0.7005599588340515,73565,303.34097754583945,0.80427573005698,0.9823829266634949,0.8156856112889481,0.8423332396075393,0.004983048311708998,0.001547428588105683,0.7095252865477322,0.9942989169101378,BARBUNYA
72322,1071.542,377.03542610229067,245.02953425251332,1.5387346152065884,0.7600328594722388,73587,303.4521879214853,0.7203960474938242,0.9828094636280865,0.7915200039246769,0.8048373359991853,0.005213288157162283,0.0013493479477624708,0.6477631374182655,0.9967355620003073,BARBUNYA
72327,1036.092,400.48674786344674,230.72818546569084,1.7357512999771711,0.8173655456885901,73037,303.46267736257136,0.674572603736278,0.9902788997357503,0.8466690314890677,0.7577346291269605,0.005537167971344681,0.0011259938078498576,0.5741617681781725,0.9966020355124544,BARBUNYA
72342,1046.653,388.47667066214535,238.0663984172609,1.631799671204582,0.7902222806932698,73305,303.4941435105975,0.8196093537569111,0.9868631062001227,0.8298410800582247,0.7812416199750218,0.005370001806172698,0.0012339446577693117,0.6103384687811965,0.9959501126806645,BARBUNYA
72360,1091.04,369.61125009040546,250.6756944916572,1.4744598627319514,0.7348640322357595,74162,303.5318985824,0.7436029185078614,0.9757018419136485,0.7638834062621497,0.8212193176158932,0.005107949835411905,0.0014330555098542503,0.6744011676255133,0.9943774530433822,BARBUNYA
72373,1041.799,335.8512881523547,275.57868223013423,1.2187128751558771,0.5715922442977356,73521,303.5591632138914,0.7866544928859469,0.9843854136913263,0.8379508906538097,0.9038499297825697,0.004640560542638204,0.0019104493153091445,0.816944695567956,0.9956210187789665,BARBUNYA
72379,1060.571,348.12912792484605,266.7534763884367,1.305059385310177,0.6425441597052116,73840,303.57174606406693,0.8063614081996435,0.9802139761646804,0.8086171482947715,0.8720090383520044,0.004809808479321986,0.0017155030400430185,0.7603997629675876,0.9923668472484842,BARBUNYA
72422,1021.2559999999997,349.4805571626464,265.1379862796517,1.3181082125065064,0.6514832099146853,73542,303.6619078989163,0.7561444172983357,0.984770607272035,0.8725918170231319,0.8688949976624698,0.004825613172277021,0.0016966859199300252,0.7549785169628638,0.9951433834747335,BARBUNYA
72433,1086.0629999999999,399.8496229699908,231.01701358558506,1.7308232703902484,0.8162068883737466,73768,303.6849682546076,0.7075262515262515,0.9819027220475003,0.7716783220158586,0.7594979482509092,0.005520268703077199,0.001133043021985598,0.5768371333973409,0.9984031337093213,BARBUNYA
72511,1130.101,412.4255676456467,225.2915917957813,1.8306300930196082,0.8376156691376859,74018,303.84843693573833,0.6585323767141948,0.9796400875462725,0.7134757885160503,0.7367352093864434,0.005687765547925786,0.0010336348702644068,0.5427787687496869,0.9936271479253077,BARBUNYA
72515,1103.397,386.00473171676464,239.86238661614112,1.6092757900157952,0.7834954438193832,73844,303.85681757444627,0.6980650750866384,0.9820026000758355,0.7484695173255344,0.7871841783468205,0.005323101864673028,0.0012608109333080474,0.619658930639559,0.9972021151453192,BARBUNYA
72568,1068.0469999999998,403.7838784765585,229.70711548606667,1.757820508181214,0.8224161847172582,73709,303.96783922372657,0.7979415904292751,0.9845202078443609,0.7994186741094084,0.7527983543339343,0.005564213957619867,0.0011022959916271787,0.5667053622878797,0.9961663079258999,BARBUNYA
72624,1080.984,378.05047813908163,246.5251456789669,1.5335169039161276,0.7581365378499759,73969,304.08510107673226,0.7250726330607722,0.9818167069988779,0.7810008340840889,0.8043505263465422,0.005205586006541661,0.001344097552826576,0.6469797692339594,0.9921544126120321,BARBUNYA
72633,1071.572,381.5562404632771,243.63182666597987,1.5661182107639495,0.7696040641969275,73795,304.1039425143138,0.7166410134975136,0.9842536757232875,0.7948791993388756,0.7970094844866842,0.005253207776950933,0.0013075499834606509,0.6352241183617301,0.9948360596827801,BARBUNYA
72648,1044.995,397.2866435468288,234.5561319389009,1.693780675281247,0.807114300610465,73835,304.1353423164103,0.688150042625746,0.98392361346245,0.835997736816845,0.7655312537094174,0.005468652179644709,0.0011585419626257332,0.5860381004059126,0.9926200094460659,BARBUNYA
72651,1068.024,397.2520370537827,233.390643224424,1.7020906732400267,0.8092148969126092,73683,304.14162188782103,0.7940520689881304,0.985994055616628,0.8003674839422106,0.7656137502616361,0.005467950022075164,0.0011588926216263863,0.586164414589687,0.9977049830583066,BARBUNYA
72652,1058.6889999999999,394.59337113437005,234.8318161646364,1.6803232951097549,0.8036342047927344,73772,304.14371504947957,0.7383558441822413,0.9848180881635309,0.8145554183394614,0.7707775581103469,0.0054312802281337065,0.00118249202048734,0.5940980440865493,0.9982767830577708,BARBUNYA
72674,1020.7479999999999,358.2016450153195,258.74515815865584,1.3843800887500262,0.6915328898302409,73608,304.18976096194166,0.7221184419713832,0.9873111618302358,0.8764998644267901,0.8492137464888865,0.004928883025777025,0.0015812347010612268,0.7211639872256909,0.9983650646388246,BARBUNYA
72741,1036.0349999999999,374.02420719338016,248.80976037851804,1.5032537575068257,0.7466441270827958,74004,304.3299487785921,0.8003630962204984,0.9829333549537863,0.8516090669548233,0.813663776102186,0.0051418623223956255,0.0013902091225650342,0.6620487405408682,0.9952272568707214,BARBUNYA
72756,1090.293,366.1897585859104,253.56049340652467,1.4441909055556663,0.7214857990867259,74089,304.3613252644815,0.8096774911527076,0.9820081253627394,0.7691166810887464,0.8311573934776672,0.005033121097722667,0.0014816657171648128,0.6908226127325897,0.9976797346606101,BARBUNYA
72773,1074.004,396.06063861063865,234.94179060276656,1.6857819870807387,0.8050576963431243,73831,304.3968813720206,0.7471177044299574,0.9856699760263304,0.7928085863032276,0.7685613052582805,0.005442411864436517,0.0011713460800251388,0.5906864799403121,0.9957686278955061,BARBUNYA
72775,1047.307,372.39974552972865,249.10567030865414,1.4949468836590798,0.7433343236662906,73788,304.4010641704485,0.7868928679555383,0.986271480457527,0.8337657781297189,0.817404060621594,0.005117138378972568,0.0014091398198183588,0.6681493983206703,0.998847860838175,BARBUNYA
